Retailer,Category,Segment,Sub-Segment,Brand,KNAC-14,Units,Volume,Value,Date,year,SKU,pred_flag,R2,MAPE,Unit Price,Vol Price
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229000,1733,173.3,2062.2918959999997,2021-02-22,2021,Milka Choc Bisc Chips Ahoy 22Unx100grs,1,70.33333333333333,14.833333333333336,1.1900126347374493,11.900126347374492
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229000,1509,150.9,1811.48226,2021-03-01,2021,Milka Choc Bisc Chips Ahoy 22Unx100grs,1,70.33333333333333,14.833333333333336,1.2004521272365805,12.004521272365805
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229000,678,67.8,810.3028919999999,2021-03-08,2021,Milka Choc Bisc Chips Ahoy 22Unx100grs,1,70.33333333333333,14.833333333333336,1.1951370088495574,11.951370088495574
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,686,68.6,1002.4245839999999,2019-01-07,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.461260326530612,14.612603265306122
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,583,58.3,853.07292,2019-01-14,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4632468610634648,14.632468610634648
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,611,61.1,893.004084,2019-01-21,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4615451456628479,14.615451456628477
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,621,62.1,907.4225999999999,2019-01-28,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4612280193236713,14.612280193236712
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,584,58.4,853.3942199999999,2019-02-04,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4612914726027395,14.612914726027396
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,704,70.4,1029.1924439999998,2019-02-11,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4619210852272724,14.619210852272722
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1502,150.2,1852.85142,2019-02-18,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2335894940079892,12.335894940079895
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1537,153.7,1838.875584,2019-02-25,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1964057150292777,11.964057150292778
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1957,195.7,2343.649308,2019-03-04,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1975724619315278,11.97572461931528
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1718,171.8,2057.723724,2019-03-11,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1977437275902212,11.977437275902211
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1854,185.4,2221.8623279999997,2019-03-18,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.198415495145631,11.98415495145631
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,957,95.7,1251.1836119999998,2019-03-25,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.3074018934169278,13.074018934169276
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,736,73.6,1075.6767,2019-04-01,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4615172554347826,14.615172554347827
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,524,52.4,765.5165279999999,2019-04-08,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4609094045801525,14.609094045801525
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,734,73.4,1073.2176839999997,2019-04-15,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4621494332425065,14.621494332425064
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1242,124.2,1559.5445039999997,2019-04-22,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2556719033816424,12.556719033816423
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2167,216.7,2603.970852,2019-04-29,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2016478320258421,12.016478320258422
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2148,214.8,2603.411076,2019-05-06,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2120163296089386,12.120163296089384
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1927,192.7,2327.442936,2019-05-13,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2078064016606123,12.078064016606124
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1502,150.2,1989.750924,2019-05-20,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.3247343035952064,13.247343035952065
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1114,111.4,1611.12672,2019-05-27,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.446253788150808,14.462537881508078
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,958,95.8,1400.1839879999998,2019-06-03,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4615699248434235,14.615699248434236
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,975,97.5,1425.2710919999997,2019-06-10,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4618165046153844,14.618165046153843
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2061,206.1,2517.3855,2019-06-17,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2214388646288208,12.21438864628821
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3208,320.8,3766.2343319999995,2019-06-24,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1740131957605984,11.740131957605984
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2759,275.9,3240.7417559999994,2019-07-01,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.17460737803552,11.7460737803552
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2208,220.8,2590.1592359999995,2019-07-08,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1730793641304345,11.730793641304345
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3251,325.1,3705.9441719999995,2019-07-15,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1399397637649953,11.399397637649951
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4018,401.8,4450.177787999999,2019-07-22,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1075604250871078,11.075604250871077
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4583,458.3,5055.722615999999,2019-07-29,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1031469814531965,11.031469814531963
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,5156,515.6,5695.035359999999,2019-08-05,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1045452598913885,11.045452598913885
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2768,276.8,3107.690712,2019-08-12,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1227206329479769,11.227206329479769
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2088,208.8,2496.7480439999995,2019-08-19,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1957605574712642,11.957605574712641
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1285,128.5,1712.538996,2019-08-26,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.332715171984436,13.327151719844357
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1120,112.0,1633.195032,2019-09-02,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.45820985,14.5820985
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1226,122.6,1774.824072,2019-09-09,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4476542185970636,14.476542185970636
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,938,93.8,1355.2105559999998,2019-09-16,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4447873731343281,14.447873731343282
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1077,107.7,1551.876144,2019-09-23,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4409249247910865,14.409249247910864
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1226,122.6,1787.9202599999999,2019-09-30,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4583362642740618,14.583362642740619
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,996,99.6,1501.1393039999998,2019-10-07,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5071679759036143,15.071679759036144
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,853,85.3,1277.5330679999997,2019-10-14,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4976941008206328,14.976941008206328
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,782,78.2,1155.470484,2019-10-21,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4775837391304347,14.775837391304346
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1218,121.8,1822.5621119999998,2019-10-28,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4963564137931034,14.963564137931034
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,828,82.8,1218.7008959999998,2019-11-04,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4718609855072462,14.718609855072462
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,807,80.7,1204.742196,2019-11-11,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4928651747211894,14.928651747211894
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,796,79.6,1202.066124,2019-11-18,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5101333216080401,15.101333216080402
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,915,91.5,1382.7124079999999,2019-11-25,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.511161101639344,15.111611016393441
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,756,75.60000000000001,1127.7215879999999,2019-12-02,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4916952222222222,14.91695222222222
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,586,58.6,884.35326,2019-12-09,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5091352559726963,15.091352559726962
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,921,92.1,1377.9271799999997,2019-12-16,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.4961207166123776,14.961207166123776
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,887,88.7,1337.0906639999998,2019-12-23,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5074302863585116,15.074302863585116
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,801,80.1,1209.9543959999999,2019-12-30,2019,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5105548014981272,15.105548014981272
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,729,72.9,1101.25218,2020-01-06,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5106339917695473,15.106339917695472
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,666,66.6,1036.775124,2020-01-13,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5567194054054054,15.567194054054056
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1223,122.3,1632.9322799999998,2020-01-20,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.335185838103025,13.351858381030253
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1580,158.0,1989.0397799999996,2020-01-27,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2588859367088605,12.588859367088606
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1438,143.8,1811.41086,2020-02-03,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2596737552155772,12.596737552155771
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1506,150.6,1897.186536,2020-02-10,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.259752015936255,12.59752015936255
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1882,188.2,2258.7761279999995,2020-02-17,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.200199855472901,12.00199855472901
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2235,223.5,2635.7881199999997,2020-02-24,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.179323543624161,11.79323543624161
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1928,192.8,2289.479556,2020-03-02,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1874893962655602,11.8748939626556
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1865,186.5,2224.262796,2020-03-09,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1926342069705094,11.926342069705093
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1420,142.0,1694.7475439999996,2020-03-16,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1934841859154928,11.934841859154927
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,601,60.1,809.8901999999999,2020-03-23,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.3475710482529117,13.475710482529117
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,615,61.5,957.9181079999998,2020-03-30,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5575904195121948,15.575904195121948
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,941,94.1,1460.4784319999997,2020-04-06,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5520493432518594,15.520493432518595
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,842,84.2,1300.245408,2020-04-13,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5442344513064132,15.442344513064132
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2035,203.5,2652.732768,2020-04-20,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.3035541857493858,13.035541857493858
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2482,248.2,3022.910352,2020-04-27,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2179332602739725,12.179332602739725
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3079,307.9,3751.685868,2020-05-04,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.218475436180578,12.184754361805782
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3376,337.6,4116.385644,2020-05-11,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2193085438388624,12.193085438388625
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3813,381.3,4673.317067999999,2020-05-18,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2256273453973248,12.256273453973247
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4048,404.8,4960.347924,2020-05-25,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.22538239229249,12.2538239229249
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4358,435.8,5302.088315999999,2020-06-01,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.216633390546122,12.166333905461219
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3840,384.0,4686.571764,2020-06-08,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.220461396875,12.204613968750001
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4427,442.7,5407.995936,2020-06-15,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2215938414276033,12.215938414276033
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4005,400.5,4888.969344,2020-06-22,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2207164404494382,12.207164404494382
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4541,454.1,5518.724484,2020-06-29,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2153103906628497,12.153103906628496
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4444,444.4,5411.728728,2020-07-06,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2177607398739874,12.177607398739875
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3819,381.9,4703.366472,2020-07-13,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.231570168106834,12.315701681068342
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2999,299.9,3653.8164599999996,2020-07-20,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.218344934978326,12.18344934978326
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2178,217.8,2591.1545519999995,2020-07-27,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.189694468319559,11.89694468319559
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1443,144.3,1719.6233039999997,2020-08-03,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.191700141372141,11.917001413721412
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1247,124.7,1501.314948,2020-08-10,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2039414178027266,12.039414178027265
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2017,201.7,3041.217312,2020-08-17,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.507792420426376,15.07792420426376
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3167,316.7,5039.107836,2020-08-24,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5911297240290496,15.911297240290496
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2669,266.9,4310.26092,2020-08-31,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.6149347770700635,16.149347770700636
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2729,272.9,4396.524971999999,2020-09-07,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.6110388318065223,16.110388318065223
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2247,224.7,3625.746264,2020-09-14,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.6135942429906542,16.135942429906542
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2099,209.9,3363.5954519999996,2020-09-21,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.6024752034302046,16.024752034302047
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1833,183.3,2909.4686039999997,2020-09-28,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5872714697217674,15.872714697217674
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1875,187.5,2974.0013519999998,2020-10-05,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.5861340543999998,15.861340543999999
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2667,266.7,3398.5671719999996,2020-10-12,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.274303401574803,12.74303401574803
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2203,220.3,2740.951752,2020-10-19,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2441905365410804,12.441905365410802
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1442,144.2,1837.5803879999999,2020-10-26,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2743275922330095,12.743275922330097
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2312,231.2,2976.5489039999998,2020-11-02,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2874346470588234,12.874346470588234
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2506,250.6,3127.587036,2020-11-09,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2480395195530727,12.480395195530726
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2236,223.6,2733.9317039999996,2020-11-16,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.2226885974955275,12.226885974955277
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2999,299.9,3545.03142,2020-11-23,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1820711637212404,11.820711637212405
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3284,328.4,3867.95934,2020-11-30,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1778195310596833,11.778195310596834
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2712,271.2,3195.37134,2020-12-07,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1782342699115045,11.782342699115045
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3780,378.0,4500.697572,2020-12-14,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1906607333333334,11.906607333333334
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3436,343.6,4047.590316,2020-12-21,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1779948533178113,11.779948533178112
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2335,233.5,2791.127388,2020-12-28,2020,Milka Choc Mousse 22Unx100 grs,0,69.1140350877193,15.44298245614035,1.1953436351177729,11.95343635117773
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1602,160.2,2381.778336,2021-01-04,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.4867530187265916,14.867530187265917
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1256,125.6,2032.4666879999997,2021-01-11,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.6182059617834392,16.182059617834394
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1189,118.9,1968.4223159999997,2021-01-18,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.6555275996635825,16.555275996635824
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3304,330.4,4265.745876,2021-01-25,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.291085313559322,12.910853135593221
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,4766,476.6,5758.714163999999,2021-02-01,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.2082908443138898,12.082908443138898
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,5342,534.2,6426.229907999999,2021-02-08,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.2029632923998501,12.0296329239985
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3131,313.1,3788.5296959999996,2021-02-15,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.2100062906419673,12.100062906419671
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,3343,334.3,3972.850224,2021-02-22,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.1884086820221358,11.884086820221357
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,2930,293.0,3492.7937519999996,2021-03-01,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.1920797788395903,11.920797788395904
Walmart,Chocolate,TABLET,FILLED,Milka,76222108229500,1315,131.5,1571.7053519999997,2021-03-08,2021,Milka Choc Mousse 22Unx100 grs,1,69.1140350877193,15.44298245614035,1.1952131954372622,11.952131954372621
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,199,19.9,290.08106399999997,2019-01-07,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.4576937889447235,14.576937889447235
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,115,11.5,166.921776,2019-01-14,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.451493704347826,14.51493704347826
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,136,13.6,198.096444,2019-01-21,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.4565915,14.565915
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,187,18.7,273.01075199999997,2019-01-28,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.4599505454545454,14.599505454545453
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,282,28.2,286.45251599999995,2019-02-04,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.015789063829787,10.157890638297872
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,187,18.7,273.127848,2019-02-11,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.460576727272727,14.605767272727272
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,727,72.7,885.3542879999999,2019-02-18,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.2178188280605224,12.178188280605225
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,917,91.7,1097.309472,2019-02-25,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.196629740458015,11.966297404580152
Walmart,Chocolate,TABLET,FILLED,Milka,76222108236700,956,95.60000000000001,1134.313236,2019-03-04,2019,Milka Cowspot 23Unx100 grs,0,68.35964912280701,15.820175438596493,1.186520121338912,11.86520121338912
